text,label,label_id
You said to me before i went back to bed that you can't sleep for anything.,ham,0
Can ü call me at 10:10 to make sure dat i've woken up...,ham,0
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,ham,0
"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",ham,0
"Aight, I'm chillin in a friend's room so text me when you're on the way",ham,0
RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,spam,1
Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,spam,1
From tomorrow onwards eve 6 to 3 work.,ham,0
I accidentally deleted the message. Resend please.,ham,0
Good. Good job. I like entrepreneurs,ham,0
I'm hungry buy smth home...,ham,0
On the road so cant txt,ham,0
U calling me right? Call my hand phone...,ham,0
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",spam,1
Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),ham,0
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",ham,0
"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",ham,0
Wow v v impressed. Have funs shopping!,ham,0
"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",ham,0
Nobody names their penis a girls name this story doesn't add up at all,ham,0
Those ducking chinchillas,ham,0
"Like  &lt;#&gt; , same question",ham,0
I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,ham,0
"Ela kano.,il download, come wen ur free..",ham,0
I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,ham,0
"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",ham,0
It means u could not keep ur words.,ham,0
What time you coming down later? ,ham,0
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,ham,0
Yar but they say got some error.,ham,0
"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",ham,0
I will reach ur home in  &lt;#&gt;  minutes,ham,0
Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),ham,0
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,ham,0
Your bill at 3 is £33.65 so thats not bad!,ham,0
Anything lor if they all go then i go lor...,ham,0
Was doing my test earlier. I appreciate you. Will call you tomorrow.,ham,0
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",spam,1
You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,ham,0
"life alle mone,eppolum oru pole allalo",ham,0
Da is good good player.why he is unsold.,ham,0
"Didn't try, g and I decided not to head out",ham,0
"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday",ham,0
Tired. I haven't slept well the past few nights.,ham,0
"Yeah sure, give me a couple minutes to track down my wallet",ham,0
"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",ham,0
Yup but it's not giving me problems now so mayb i'll jus leave it...,ham,0
If i said anything wrong sorry de:-),ham,0
It took Mr owl 3 licks,ham,0
I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,ham,0
Please tell me not all of my car keys are in your purse,ham,0
Dont kick coco when he's down,ham,0
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,ham,0
Lol where do u come up with these ideas?,ham,0
My uncles in Atlanta. Wish you guys a great semester.,ham,0
", ow u dey.i paid 60,400thousad.i told  u would call . ",ham,0
I love working from home :),ham,0
I jokin oni lar.. Ü busy then i wun disturb ü.,ham,0
I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,ham,0
Moji i love you more than words. Have a rich day,ham,0
On ma way to school. Can you pls send me ashley's number,ham,0
Thanks. It was only from tescos but quite nice. All gone now. Speak soon ,ham,0
We are okay. Going to sleep now. Later,ham,0
Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,ham,0
Mode men or have you left.,ham,0
Wake me up at  &lt;#&gt;  am morning:),ham,0
Unlimited texts. Limited minutes.,ham,0
I don know account details..i will ask my mom and send you.my mom is out of reach now.,ham,0
I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,ham,0
"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",ham,0
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",ham,0
"Ya tel, wats ur problem..",ham,0
"And very importantly, all we discuss is between u and i only.",ham,0
O we cant see if we can join denis and mina? Or does denis want alone time,ham,0
Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,ham,0
U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,ham,0
You'll never believe this but i have actually got off at taunton. Wow,ham,0
No one interested. May be some business plan.,ham,0
get ready to moan and scream :),ham,0
I'm at home n ready...,ham,0
"(And my man carlos is definitely coming by mu tonight, no excuses)",ham,0
Maybe i could get book out tomo then return it immediately ..? Or something.,ham,0
Why she wants to talk to me,ham,0
WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,spam,1
Pls help me tell Ashley that i cant find her number oh,ham,0
K:)k..its good:)when are you going?,ham,0
"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",spam,1
"Its ok, if anybody asks abt me, u tel them..:-P",ham,0
I'm at home. Please call,ham,0
i dnt wnt to tlk wid u,ham,0
Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,ham,0
Can come my room but cannot come my house cos my house still messy... Haha...,ham,0
I see the letter B on my car,ham,0
I anything lor.,ham,0
Will purchase d stuff today and mail to you. Do you have a po box number?,ham,0
"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",ham,0
Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,ham,0
Aiya we discuss later lar... Pick ü up at 4 is it?,ham,0
Well if I'm that desperate I'll just call armand again,ham,0
Sent me ur email id soon,ham,0
Nope i waiting in sch 4 daddy... ,ham,0
I'm done...,ham,0
"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",ham,0
Captain is in our room:),ham,0
Finished class where are you.,ham,0
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,spam,1
CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,spam,1
I see a cup of coffee animation,ham,0
"Alright, we're all set here, text the man",ham,0
Gud mrng dear hav a nice day,ham,0
Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,ham,0
Watching tv lor...,ham,0
I'll talk to the others and probably just come early tomorrow then,ham,0
Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,spam,1
Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,ham,0
Please sen :)my kind advice :-)please come here and try:-),ham,0
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",ham,0
Stupid auto correct on my phone,ham,0
I will see in half an hour,ham,0
Yes its possible but dint try. Pls dont tell to any one k,ham,0
Hey i'm bored... So i'm thinking of u... So wat r u doing?,ham,0
"Goodmorning, today i am late for 1hr.",ham,0
I had it already..sabarish asked me to go..,ham,0
U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,ham,0
Ok can...,ham,0
"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",ham,0
SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,spam,1
I dled 3d its very imp,ham,0
"Ya, told..she was asking wats matter?",ham,0
"How long before you get reply, just defer admission til next semester",ham,0
FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,spam,1
"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",ham,0
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,spam,1
"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",spam,1
I'll text you when I drop x off,ham,0
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,spam,1
"Aight, I'll hit you up when I get some cash",ham,0
I'm wif him now buying tix lar...,ham,0
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",spam,1
How come u got nothing to do?,ham,0
Yar... I tot u knew dis would happen long ago already.,ham,0
Lol no ouch but wish i'd stayed out a bit longer,ham,0
Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,ham,0
"I am real, baby! I want to bring out your inner tigress...",ham,0
Talk to g and x about that,ham,0
"I wake up long ago already... Dunno, what other thing?",ham,0
"K, can I pick up another 8th when you're done?",ham,0
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",ham,0
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,ham,0
....photoshop makes my computer shut down.,ham,0
Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,ham,0
Hi Harish's rent has been transfred to ur Acnt.,ham,0
Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),ham,0
"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",ham,0
